Neighborhood,Lat,Lon,Type
Little Armenia,34.101901963629274,-118.30587142015247,Thai Restaurant
Little Armenia,34.10130805438939,-118.29601908268403,Thai Restaurant
Little Tokyo,34.05229026588889,-118.2509634668589,French Restaurant
Little Tokyo,34.056232294401845,-118.23618342008349,New American Restaurant
Little Tokyo,34.049786,-118.241928,Food
Little Tokyo,34.049832,-118.240224,Japanese Restaurant
Little Tokyo,34.050188,-118.240606,Japanese Restaurant
Little Tokyo,34.04895545821701,-118.23994019816385,Karaoke Bar
Little Tokyo,34.048961479107724,-118.23866128921509,Other Nightlife
Little Tokyo,34.04768646419671,-118.25002199566127,Mexican Restaurant
Little Tokyo,34.04818117618561,-118.25135350227356,Mexican Restaurant
Little Tokyo,34.050814,-118.24203,Japanese Restaurant
Little Tokyo,34.050088,-118.240379,Asian Restaurant
Little Tokyo,34.052738,-118.247693,American Restaurant
Little Tokyo,34.04697539015194,-118.23837608959384,Japanese Restaurant
Little Tokyo,34.0543171973882,-118.24175235053629,Asian Restaurant
Little Tokyo,34.04833895787276,-118.25116904099039,Mexican Restaurant
Little Tokyo,34.04460906982422,-118.24478149414062,American Restaurant
Little Tokyo,34.045516129376274,-118.23669830397141,Bar
Little Tokyo,34.05182384275727,-118.24601054191588,Construction & Landscaping
Little Tokyo,34.054711531158325,-118.24958988764203,French Restaurant
Little Tokyo,34.048705509160435,-118.24073584240014,Japanese Restaurant
Little Tokyo,34.05702517252713,-118.23854560787346,Taco Place
Little Tokyo,34.045953999999995,-118.248755,Food
Little Tokyo,34.052236329657745,-118.24368255726505,Mexican Restaurant
Little Tokyo,34.04328899766266,-118.24905618398431,American Restaurant
Little Tokyo,34.042421999999995,-118.24887199999999,Food
Little Tokyo,34.04849948927866,-118.24042367562427,Japanese Restaurant
Little Tokyo,34.05006621612129,-118.2406199178049,Sushi Restaurant
Little Tokyo,34.03967,-118.238089,Department Store
Little Tokyo,34.043438,-118.250508,Food
Little Tokyo,34.04852682809243,-118.24049950138306,Sushi Restaurant
Little Tokyo,34.0585706,-118.2391475,Mexican Restaurant
Little Tokyo,34.049807074522434,-118.24020195051503,Udon Restaurant
Little Tokyo,34.048358,-118.240297,Japanese Restaurant
Little Tokyo,34.04818710374489,-118.23915242401041,Ramen Restaurant
Little Tokyo,34.04910697942248,-118.24142697067698,Japanese Restaurant
Little Tokyo,34.048595893192,-118.24056962179604,Japanese Restaurant
Little Tokyo,34.050022325252556,-118.24219778478704,Asian Restaurant
Little Tokyo,34.052405479537676,-118.25228827359848,Chinese Restaurant
Little Tokyo,34.050118081297406,-118.2423029189034,Japanese Restaurant
Little Tokyo,34.046825,-118.238849,Japanese Restaurant
Little Tokyo,34.05010420723292,-118.24066170181835,Bar
Little Tokyo,34.04049182035547,-118.2448189705888,Breakfast Spot
Little Tokyo,34.0540192933691,-118.24723453769722,Concert Hall
Little Tokyo,34.04522585461128,-118.23852261980285,Japanese Restaurant
Little Tokyo,34.045228569614004,-118.23852597243528,Japanese Restaurant
Little Tokyo,34.04180501660487,-118.25195136251169,Mexican Restaurant
Los Feliz,34.10304120472446,-118.29164161654369,Lounge
Los Feliz,34.1029880900684,-118.28736427148601,Breakfast Spot
Los Feliz,34.1026245424214,-118.29210701354236,Thai Restaurant
Los Feliz,34.101195,-118.2957923412323,Latin American Restaurant
Los Feliz,34.10471728568527,-118.29166842522127,Italian Restaurant
Los Feliz,34.110850649555225,-118.28734776435331,Italian Restaurant
Los Feliz,34.105249,-118.29240300000001,Thai Restaurant
Los Feliz,34.10394637277746,-118.29375181636192,Vietnamese Restaurant
Los Feliz,34.102798,-118.292,Food
Los Feliz,34.101993,-118.291641,Italian Restaurant
Los Feliz,34.113472,-118.278084,Diner
Los Feliz,34.101767,-118.296455,Food
Los Feliz,34.1019578,-118.2870351,Restaurant
Los Feliz,34.10095823201477,-118.29266302248344,Thai Restaurant
Los Feliz,34.10940507135522,-118.28738620171669,Mediterranean Restaurant
Los Feliz,34.102216168960894,-118.29152179229968,Bar
Los Feliz,34.10463398415929,-118.28726485451287,Thai Restaurant
Los Feliz,34.10130805438939,-118.29601908268403,Thai Restaurant
Manchester Square,33.944902,-118.373712,Caribbean Restaurant
Manchester Square,33.952444,-118.36443600000001,Mexican Restaurant
Manchester Square,33.95241719677525,-118.37345305420001,Latin American Restaurant
Manchester Square,33.945076,-118.373989,Steakhouse
Manchester Square,33.95242930059864,-118.38516192274638,Chinese Restaurant
Manchester Square,33.959966,-118.378561,Food
Manchester Square,33.952975865202866,-118.37298972174432,Pizza Place
Manchester Square,33.952480636657455,-118.38519401598562,Greek Restaurant
Marina Peninsula,33.74629693806005,-118.11481364431111,Seafood Restaurant
Marina Peninsula,33.74890909440966,-118.11314069435727,Seafood Restaurant
Mar Vista,34.00369930296923,-118.43302393553489,Mexican Restaurant
Mar Vista,34.0001636814763,-118.44115529289839,Mexican Restaurant
Mar Vista,34.004744,-118.430925,Food
Mar Vista,33.996762,-118.432243,American Restaurant
Mar Vista,34.01126091896876,-118.43311866055866,Restaurant
Mission Hills,34.24981355667114,-118.4684032201767,Latin American Restaurant
Mission Hills,34.2563361540689,-118.46783675742086,Thai Restaurant
Mission Hills,34.263889,-118.467409,Italian Restaurant
Mission Hills,34.264851,-118.467233,Mexican Restaurant
Mission Hills,34.265091999999996,-118.46853,Chinese Restaurant
Mission Hills,34.26695785626649,-118.46765173444423,BBQ Joint
Montecito Heights,34.106775,-118.203433,Food
Montecito Heights,34.10600984238319,-118.20047731305328,Seafood Restaurant
Montecito Heights,34.09281704516643,-118.2101521241878,Mexican Restaurant
Monterey Hills,34.09629821777344,-118.15937042236328,Italian Restaurant
Monterey Hills,34.09489621,-118.156838,Mexican Restaurant
Monterey Hills,34.094972119489235,-118.15680583236059,Mexican Restaurant
Mount Washington,34.094084027522264,-118.22646843219778,Mexican Restaurant
Mount Washington,34.095344,-118.22801,Food
Mount Washington,34.092589000000004,-118.224433,Latin American Restaurant
Mount Washington,34.095628999999995,-118.22791200000002,Mexican Restaurant
Nichols Canyon,34.098213878036496,-118.36850294919722,Hotel Bar
Nichols Canyon,34.09834246959744,-118.35271831187174,Moroccan Restaurant
Nichols Canyon,34.10277906385924,-118.35961818695067,Persian Restaurant
Nichols Canyon,34.097718640245155,-118.36573156289926,Asian Restaurant
Nichols Canyon,34.100703,-118.361369,Jewish Restaurant
Nichols Canyon,34.108900156506415,-118.36961277367159,Italian Restaurant
Nichols Canyon,34.09789059420537,-118.36320295929909,Advertising Agency
Nichols Canyon,34.101701,-118.34962,Food
Nichols Canyon,34.09821790195722,-118.36847837680061,Hotel
Nichols Canyon,34.098418,-118.35382,Financial or Legal Service
Nichols Canyon,34.09801064485586,-118.3647943523769,Deli / Bodega
Nichols Canyon,34.098095,-118.355847,Indian Restaurant
Nichols Canyon,34.09789323806763,-118.36421438333333,Argentinian Restaurant
North Hills,34.234607294130335,-118.48463504898162,Mexican Restaurant
North Hills,34.248695373535156,-118.48204803466797,Tapas Restaurant
North Hollywood,34.17937,-118.36444,Mexican Restaurant
North Hollywood,34.171845000000005,-118.373723,Thai Restaurant
North Hollywood,34.171077728271484,-118.37601470947266,Latin American Restaurant
North Hollywood,34.1721,-118.369003,Mexican Restaurant
North Hollywood,34.16808711411402,-118.3701087908783,Mexican Restaurant
North Hollywood,34.178709,-118.370003,Food
North Hollywood,34.16681548346496,-118.37865139042354,Eastern European Restaurant
North Hollywood,34.164990322998285,-118.3723445786112,Italian Restaurant
North Hollywood,34.17214,-118.38691,Food
North Hollywood,34.172371000000005,-118.364658,Latin American Restaurant
Northridge,34.23577780624749,-118.53479193751546,Asian Restaurant
Northridge,34.2315773327863,-118.53582443587233,Coffee Shop
Northridge,34.22759644304268,-118.5357903827466,Thai Restaurant
Northridge,34.23868699726454,-118.53586294053234,Middle Eastern Restaurant
Northridge,34.235307,-118.53601,Food
Northridge,34.23938969527655,-118.53639685818777,Chinese Restaurant
Northridge,34.238677,-118.535292,Chinese Restaurant
Northridge,34.22779056410698,-118.52802816559986,Pakistani Restaurant
Northridge,34.239698,-118.53566799999999,Mediterranean Restaurant
Northridge,34.239349713259074,-118.53586782184027,Chinese Restaurant
Old Bank District,14.621572185263584,121.05294227600099,Fried Chicken Joint
Old Bank District,14.615048491136577,121.03724271909255,Fried Chicken Joint
Old Bank District,14.62122278686422,121.05315148830414,Fried Chicken Joint
Old Bank District,14.620144741688677,121.05204105377196,Fried Chicken Joint
Old Bank District,14.628629685295374,121.03831405900674,Bar
Old Bank District,14.629722839115297,121.03394123220038,Restaurant
Old Bank District,14.618149824007533,121.04602757742602,Asian Restaurant
Old Bank District,14.622745277401728,121.03916645050049,Asian Restaurant
Old Bank District,14.632622776828489,121.04143454612691,Filipino Restaurant
Old Bank District,14.624251222433214,121.03535410995207,Filipino Restaurant
Old Bank District,14.629657873716203,121.03420652876177,Spanish Restaurant
Old Bank District,14.62454,121.032961,Middle Eastern Restaurant
Old Bank District,14.613044707424102,121.03887957787072,Spanish Restaurant
Old Bank District,14.616822958267703,121.04574102608308,Bar
Old Bank District,14.630794,121.035583,Comfort Food Restaurant
Old Bank District,14.629491,121.03475,Restaurant
Old Bank District,14.630822453551277,121.03870325256692,Filipino Restaurant
Old Bank District,14.624606,121.050472,Café
Old Bank District,14.624079972034817,121.03527659835821,Filipino Restaurant
Old Bank District,14.618457687722639,121.05051662394169,Greek Restaurant
Old Bank District,14.621582566637422,121.0442304611206,Bakery
Old Bank District,14.620379,121.049947,Hotel
Old Bank District,14.631989009336609,121.03698972633407,Filipino Restaurant
Old Bank District,14.627391,121.034963,Restaurant
Old Bank District,14.627735,121.03484,Restaurant
Old Bank District,14.63087,121.038533,Filipino Restaurant
Old Bank District,14.629892010098654,121.03502609748841,Restaurant
Old Bank District,14.620972633361816,121.03306579589844,Filipino Restaurant
Old Bank District,14.614973,121.037683,English Restaurant
Old Bank District,14.614410939294348,121.03787459348261,Ice Cream Shop
Old Bank District,14.632046,121.046353,Beer Garden
Old Bank District,14.614703,121.036632,Chinese Restaurant
Old Bank District,14.629326,121.034256,Japanese Restaurant
Old Bank District,14.613654,121.038632,Restaurant
Old Bank District,14.614004958481354,121.03844569697503,Chinese Restaurant
Old Bank District,14.6212,121.05341,Italian Restaurant
Old Bank District,14.631095973417047,121.03425754188557,Chinese Restaurant
Old Bank District,14.630758,121.033935,Mediterranean Restaurant
Old Bank District,14.614028927361137,121.03829452278441,Seafood Restaurant
Old Bank District,14.620054027924569,121.05284863729224,Bar
Old Bank District,14.62840483053991,121.03392252703422,Japanese Restaurant
Old Bank District,14.61410785047751,121.03784680366516,Dessert Shop
Old Bank District,14.62954286293645,121.03447704679346,Korean Restaurant
Old Bank District,14.61443656928162,121.03845143956697,Filipino Restaurant
Old Bank District,14.621608520069852,121.05306901037693,Cajun / Creole Restaurant
Old Bank District,14.614988961405684,121.03794139180138,Chinese Restaurant
Old Bank District,14.62135057371102,121.05314770119,American Restaurant
Old Bank District,14.630759687364307,121.03448450600374,Filipino Restaurant
Old Bank District,14.630157987551714,121.0344591141786,Event Space
Old Bank District,14.621233699776202,121.05338114526174,Japanese Restaurant
Pacific Palisades,34.04772524794322,-118.52797752882975,Supermarket
Pacoima,34.259695,-118.431297,Latin American Restaurant
Pacoima,34.26053781317398,-118.4288707119814,Mexican Restaurant
Pacoima,34.265705,-118.422132,Mexican Restaurant
Pacoima,34.268347,-118.425191,Mexican Restaurant
Pacoima,34.267359,-118.419832,Food
Pacoima,34.271908,-118.42678899999999,Food
Pacoima,34.255876,-118.436751,Food
Pacoima,34.258579,-118.432882,Food
Palms,34.019961931476935,-118.40403742698368,Indian Restaurant
Palms,34.02223665171092,-118.3999406912887,Thai Restaurant
Palms,34.0287377,-118.4112797,Cocktail Bar
Palms,34.027674,-118.409901,Food
Palms,34.02136950485525,-118.40187371425206,Thai Restaurant
Palms,34.01750652696037,-118.40969279490433,Bakery
Palms,34.02244891191335,-118.39972257614136,Pizza Place
Palms,34.01702446188861,-118.4105533361435,Vegetarian / Vegan Restaurant
Palms,34.01507055304628,-118.40732152358122,Bakery
Palms,34.01715225128539,-118.41024828646815,Latin American Restaurant
Palms,34.015303,-118.413477,Food
Palms,34.025004993348254,-118.39642815469475,Mexican Restaurant
Palms,34.02967,-118.410733,Japanese Restaurant
Palms,34.02266409260763,-118.40064789108489,Thai Restaurant
Palms,34.03293107768876,-118.40327724531976,Chinese Restaurant
Palms,34.0215538,-118.4027208,Mexican Restaurant
Palms,34.02105161560661,-118.40351522143496,Cuban Restaurant
Palms,34.020112,-118.405021,Mediterranean Restaurant
Palms,34.02510684280419,-118.39732513914875,Vegetarian / Vegan Restaurant
Panorama City,34.225592,-118.44824786,Mexican Restaurant
Panorama City,34.22725380249518,-118.44979702804292,Mexican Restaurant
Panorama City,34.228963,-118.450235,Food
Panorama City,34.228879,-118.450572,Food
Panorama City,34.227092299047875,-118.4523743391037,Indian Restaurant
Panorama City,34.232498172353665,-118.4385433060873,Latin American Restaurant
Panorama City,34.217352000000005,-118.448397,Food
Panorama City,34.22304866447513,-118.44715790966607,Bakery
Panorama City,34.23172916948396,-118.43818965424295,Latin American Restaurant
Panorama City,34.22317908418029,-118.44723224910612,Filipino Restaurant
Panorama City,34.22669311392995,-118.44956070184708,Herbs & Spices Store
Panorama City,34.230952,-118.437886,Seafood Restaurant
Panorama City,34.22096200310585,-118.45172450090186,Chinese Restaurant
Panorama City,34.21559610969489,-118.44575095668397,BBQ Joint
Park La Brea,34.07171799696078,-118.35998703979183,French Restaurant
Park La Brea,34.07035380580661,-118.36019725310956,Italian Restaurant
Park La Brea,34.072779029620094,-118.35854775590964,New American Restaurant
Park La Brea,34.062299,-118.35841,Restaurant
Park La Brea,34.062429,-118.357879,Building
Park La Brea,34.07190849094729,-118.36102030865817,Coffee Shop
Park La Brea,34.071488,-118.362052,Thai Restaurant
Park La Brea,34.06827,-118.34375,Wine Bar
Park La Brea,34.07231414270279,-118.35975094083784,Greek Restaurant
Park La Brea,34.076,-118.356775,Food
Park La Brea,34.076123371754,-118.35406064987181,New American Restaurant
Park La Brea,34.062401,-118.346211,Nightlife Spot
Park La Brea,34.062629859938966,-118.35147963011069,Breakfast Spot
Park La Brea,34.075998,-118.362361,Italian Restaurant
Park La Brea,34.0719052,-118.3595032,Italian Restaurant
Park La Brea,34.07367242229705,-118.36158421549841,American Restaurant
Park La Brea,34.076203828008865,-118.3554876453162,Italian Restaurant
Park La Brea,34.07039525983705,-118.36148794487552,Mexican Restaurant
Park La Brea,34.07108921722539,-118.35920958874677,Cajun / Creole Restaurant
Park La Brea,34.0747542,-118.3616867,Thai Restaurant
Park La Brea,34.073496,-118.35953859,Italian Restaurant
Park La Brea,34.063166,-118.36262,Food
Park La Brea,34.06884739626935,-118.34590477272471,Chinese Restaurant
Park La Brea,34.062929786700224,-118.3648120100918,Thai Restaurant
Park La Brea,34.06302193372808,-118.36511507754406,Burger Joint
Pico-Union,34.03395292704123,-118.291478688046,Mexican Restaurant
Pico-Union,34.052021999999994,-118.28486699999999,Cajun / Creole Restaurant
Pico-Union,34.04208321491869,-118.28235089080408,Latin American Restaurant
Pico-Union,34.045802473436865,-118.27972723124306,Latin American Restaurant
Pico-Union,34.042888,-118.281557,Latin American Restaurant
Pico-Union,34.0429689,-118.2817016,Latin American Restaurant
Pico-Union,34.04241,-118.280543,Mexican Restaurant
Pico-Union,34.0383,-118.280998,Food
Pico-Union,34.043993,-118.288816,Japanese Restaurant
Pico-Union,34.035694,-118.28345900000001,Latin American Restaurant
Pico-Union,34.039688,-118.291562,Food
Pico-Union,34.040501,-118.291253,Food
Pico-Union,34.04525368332583,-118.2912798167141,Latin American Restaurant
Pico-Union,34.03601712956877,-118.29179710526577,Donburi Restaurant
Pico-Union,34.046993,-118.29071,Food
Pico-Union,34.035510631963724,-118.29337298870087,American Restaurant
Pico-Union,34.03350635567631,-118.29197061006919,Latin American Restaurant
Pico-Union,34.047498,-118.293397,Food
Pico-Union,34.050576,-118.292185,Food
Pico-Union,34.04393638773685,-118.27575663507079,Latin American Restaurant
Pico-Union,34.047043,-118.286201,Mexican Restaurant
Pico-Union,34.05158867766603,-118.28389084897694,Mexican Restaurant
Pico-Union,34.035934999999995,-118.29196200000001,Seafood Restaurant
Pico-Union,34.04706661387813,-118.28236887969223,Mexican Restaurant
Pico-Union,34.050088,-118.28139499999999,Latin American Restaurant
Pico-Union,34.034921000000004,-118.291983,Mexican Restaurant
Pico-Union,34.04412546508576,-118.28211307525635,Latin American Restaurant
Pico-Union,34.031541,-118.291054,Chinese Restaurant
Pico-Union,34.044078999999996,-118.29324199999999,Spanish Restaurant
Pico-Union,34.044756959354785,-118.27650416072716,Mexican Restaurant
Pico-Union,34.049725970782816,-118.29185485839842,Pizza Place
Platinum Triangle,34.46237692288907,-118.55761899929124,Asian Restaurant
Playa del Rey,33.959172,-118.447929,Burger Joint
Playa del Rey,33.96057906518062,-118.44649870267503,Mexican Restaurant
Playa Vista,33.97269347063404,-118.4236166014898,Gastropub
Porter Ranch,34.276101,-118.56985,American Restaurant
Porter Ranch,34.274443,-118.557343,Chinese Restaurant
Reseda,34.20150102208375,-118.53613449812293,Chinese Restaurant
Reseda,34.20143524750949,-118.53279253600725,Chinese Restaurant
Reseda,34.200905,-118.537176,Seafood Restaurant
Reseda,34.201137,-118.537944,Food
Reseda,34.19334211708993,-118.53628881998347,Mexican Restaurant
Reseda,34.202009000000004,-118.53449199999999,Mexican Restaurant
Reseda,34.20132236650215,-118.53393934874701,Mexican Restaurant
Reseda,34.202525,-118.53578,Food
Reseda,34.20177285908449,-118.54434827532197,Mexican Restaurant
Reseda,34.207829,-118.53636100000001,Food
Reseda,34.191565,-118.535957,Food
Reseda,34.1940006229874,-118.53431678499088,Mexican Restaurant
Reseda,34.202325,-118.535706,Bakery
Reseda,34.202714243082596,-118.53630775651921,Vietnamese Restaurant
Reseda,34.207695,-118.536377,South American Restaurant
Reseda,34.200261,-118.527709,Thai Restaurant
Reseda,34.19387,-118.536028,Food
Reseda,34.206309999999995,-118.536449,Food
Reseda,34.200739,-118.52859699999999,Food
Reseda,34.193856,-118.533488,Chinese Restaurant
Rose Hills,14.584035873413086,121.12400817871094,Japanese Restaurant
Rose Hills,14.5915625,121.1206793,Comedy Club
Rose Hills,14.583433638881845,121.12970899083089,Bar
Rose Hills,14.591524,121.119646,Bar
Rose Hills,14.585222891987053,121.11919593028802,Hotel Bar
Rose Hills,14.582642859988846,121.12866835659412,Restaurant
Rose Hills,14.586111533333332,121.13442826666666,Korean Restaurant
Rose Hills,14.581046828532884,121.1323686133765,Chinese Restaurant
Rustic Canyon,34.081594,-118.507234,Italian Restaurant
San Pedro,33.736633258583964,-118.29213597481835,Moroccan Restaurant
San Pedro,33.73888788639843,-118.28461879506824,Thai Restaurant
San Pedro,33.72909339459519,-118.29217694150803,Bar
San Pedro,33.73783,-118.292256,BBQ Joint
San Pedro,33.737861,-118.291099,Food
San Pedro,33.736041,-118.289568,Food
San Pedro,33.736033,-118.286796,Mexican Restaurant
San Pedro,33.744433,-118.287798,Food
San Pedro,33.743652,-118.28789,Food
San Pedro,33.743864,-118.287952,Food
San Pedro,33.737312,-118.281624,Restaurant
San Pedro,33.726349,-118.287888,Chinese Restaurant
San Pedro,33.74414747913631,-118.28784293537842,Mexican Restaurant
Sawtelle,34.02624892618866,-118.4569501669925,Italian Restaurant
Sawtelle,34.039150443320814,-118.44239438007749,Japanese Restaurant
Sawtelle,34.0332748,-118.4482989,Sandwich Place
Sawtelle,34.045481667516036,-118.45254715771607,Japanese Restaurant
Sawtelle,34.031675,-118.44608999999998,Office
Sawtelle,34.03540062790976,-118.45848919414891,American Restaurant
Sawtelle,34.044094295063935,-118.45717171002275,Italian Restaurant
Sawtelle,34.035198,-118.439003,Food
Sawtelle,34.02725059478791,-118.45495462417603,Other Nightlife
Sawtelle,34.044496390166145,-118.45466427083505,Mexican Restaurant
Sawtelle,34.046586,-118.448905,Mexican Restaurant
Sawtelle,34.03119355273245,-118.44688922414522,Mexican Restaurant
Sawtelle,34.0303978010687,-118.44903783138787,Middle Eastern Restaurant
Sawtelle,34.032922880028714,-118.44271347331343,Chinese Restaurant
Sawtelle,34.03936508195734,-118.44254804608227,Sushi Restaurant
Sawtelle,34.0346785346594,-118.43935945290035,Steakhouse
Sawtelle,34.046304340339276,-118.44890186376479,Thai Restaurant
Sawtelle,34.036511263654646,-118.44283199767037,Italian Restaurant
Sawtelle,34.04601637877206,-118.44927589186752,Japanese Restaurant
Sawtelle,34.02725381322237,-118.45502000126568,American Restaurant
Sawtelle,34.0445108102078,-118.45454011292786,Sake Bar
Sawtelle,34.040179835534616,-118.44284325641219,Sushi Restaurant
Sherman Oaks,34.149941,-118.441613,American Restaurant
Sherman Oaks,34.15008368103136,-118.44874360864887,American Restaurant
Sherman Oaks,34.151429531276726,-118.4514083443277,Indian Restaurant
Sherman Oaks,34.15051082322448,-118.44696303310214,Indian Restaurant
Sherman Oaks,34.151255415560485,-118.44993377487319,Italian Restaurant
Sherman Oaks,34.151065,-118.447726,Fast Food Restaurant
Sherman Oaks,34.150659,-118.446861,Food
Sherman Oaks,34.153191,-118.448912,New American Restaurant
Sherman Oaks,34.149745,-118.443105,Middle Eastern Restaurant
Sherman Oaks,34.149857,-118.441898,Italian Restaurant
Sherman Oaks,34.151614615795864,-118.4520903901241,Gastropub
Sherman Oaks,34.15168597234451,-118.44874063581304,Burger Joint
Sherman Oaks,34.15251669213681,-118.45464791168298,American Restaurant
Sherman Oaks,34.152374740292046,-118.44882191862128,Italian Restaurant
Sherman Oaks,34.15251847570796,-118.44711861111752,Sushi Restaurant
Silver Lake,34.089681130642724,-118.25883750797084,Spanish Restaurant
Silver Lake,34.09134178161039,-118.27938606579022,Vegetarian / Vegan Restaurant
Silver Lake,34.083426,-118.27336899999999,Food
Silver Lake,34.084099,-118.274002,Food
Silver Lake,34.082717,-118.273001,Food
Silver Lake,34.097457,-118.274991,Music Venue
Silver Lake,34.081966,-118.271864,Food
Silver Lake,34.08060371875763,-118.26983392238617,South American Restaurant
Silver Lake,34.09272576275853,-118.28171118414001,Diner
Silver Lake,34.08328,-118.273265,Italian Restaurant
Silver Lake,34.09011009217547,-118.26774859956744,Thai Restaurant
Silver Lake,34.08374048330318,-118.27391707284512,Breakfast Spot
Skid Row,34.041190606609156,-118.25448103463961,Italian Restaurant
Skid Row,34.05229026588889,-118.2509634668589,French Restaurant
Skid Row,34.041388,-118.25455500000001,Mediterranean Restaurant
Skid Row,34.04084212262895,-118.25391012679295,Restaurant
Skid Row,34.04460906982422,-118.24478149414062,American Restaurant
Skid Row,34.04768646419671,-118.25002199566127,Mexican Restaurant
Skid Row,34.04818117618561,-118.25135350227356,Mexican Restaurant
Skid Row,34.042495,-118.253914,Mexican Restaurant
Skid Row,34.04833895787276,-118.25116904099039,Mexican Restaurant
Skid Row,34.04059433553402,-118.25304581349178,Restaurant
Skid Row,34.04328899766266,-118.24905618398431,American Restaurant
Skid Row,34.042421999999995,-118.24887199999999,Food
Skid Row,34.045953999999995,-118.248755,Food
Skid Row,34.042508,-118.253934,American Restaurant
Skid Row,34.052738,-118.247693,American Restaurant
Skid Row,34.045991,-118.253121,Middle Eastern Restaurant
Skid Row,34.043438,-118.250508,Food
Skid Row,34.049786,-118.241928,Food
Skid Row,34.050814,-118.24203,Japanese Restaurant
Skid Row,34.048961479107724,-118.23866128921509,Other Nightlife
Skid Row,34.03967,-118.238089,Department Store
Skid Row,34.050188,-118.240606,Japanese Restaurant
Skid Row,34.049832,-118.240224,Japanese Restaurant
Skid Row,34.045516129376274,-118.23669830397141,Bar
Skid Row,34.03852821940049,-118.2545498398144,Latin American Restaurant
Skid Row,34.04697539015194,-118.23837608959384,Japanese Restaurant
Skid Row,34.054711531158325,-118.24958988764203,French Restaurant
Skid Row,34.04891536275225,-118.25545475398008,French Restaurant
Skid Row,34.05182384275727,-118.24601054191588,Construction & Landscaping
Skid Row,34.043129,-118.253692,Food
Skid Row,34.045507,-118.253702,Mexican Restaurant
Skid Row,34.040057570771175,-118.25202559721485,Greek Restaurant
Skid Row,34.0543171973882,-118.24175235053629,Asian Restaurant
Skid Row,34.033353000000005,-118.244823,Mexican Restaurant
Skid Row,34.050088,-118.240379,Asian Restaurant
Skid Row,34.04895545821701,-118.23994019816385,Karaoke Bar
Skid Row,34.041782,-118.255321,Food
Skid Row,34.042075278156666,-118.2550806128459,Middle Eastern Restaurant
Skid Row,34.035847,-118.251345,Korean Restaurant
Skid Row,34.039916,-118.255294,Food
Skid Row,34.038923,-118.254753,Food
Skid Row,34.038317,-118.25448600000001,Food
Skid Row,34.04149095533723,-118.255086487409,Asian Restaurant
Skid Row,34.052236329657745,-118.24368255726505,Mexican Restaurant
Skid Row,34.036563,-118.250626,Food
Skid Row,34.05006621612129,-118.2406199178049,Sushi Restaurant
Solano Canyon,34.086627,-118.22375100000001,Mexican Restaurant
Solano Canyon,34.078604,-118.240625,Café
Solano Canyon,34.072262,-118.230951,Food
South Park,34.044552,-118.255757,Mexican Restaurant
South Park,34.0446474,-118.258433,Indian Restaurant
South Park,34.0452107,-118.2637605,Mediterranean Restaurant
South Park,34.043945106889836,-118.26609278172579,Lounge
South Park,34.039657,-118.267355,Italian Restaurant
South Park,34.045266,-118.266385,Restaurant
South Park,34.03538770000001,-118.2654848,Breakfast Spot
South Park,34.0399169921875,-118.26332092285156,Restaurant
South Park,34.04505850811889,-118.25676836301834,Restaurant
South Park,34.04265300886544,-118.25742019686835,Middle Eastern Restaurant
South Park,34.041627000000005,-118.258908,Restaurant
South Park,34.036766,-118.268327,Mexican Restaurant
South Park,34.0401,-118.261592,Food
South Park,34.040188,-118.25972,Food
South Park,34.039785,-118.259179,Food
South Park,34.03852821940049,-118.2545498398144,Latin American Restaurant
South Park,34.04624655591903,-118.26289206829415,Bar
South Park,34.037233,-118.25914499999999,Food
South Park,34.03333667873712,-118.26391986481295,Mexican Restaurant
South Park,34.032844,-118.263169,Food
South Park,34.045825,-118.258397,Food
South Park,34.039469,-118.255772,Food
South Park,34.035021,-118.258126,Kosher Restaurant
South Park,34.03132292028969,-118.2666850090027,Restaurant
South Park,34.036916,-118.256398,Food
South Park,34.04720041084341,-118.25997357414151,Breakfast Spot
South Park,34.034464,-118.25751000000001,Food
South Park,34.038923,-118.254753,Food
South Park,34.038317,-118.25448600000001,Food
South Park,34.035308,-118.255651,Taco Place
South Park,34.034574,-118.255245,Food
South Park,34.04098115149421,-118.26753798755031,Sports Bar
South Park,34.04289589925767,-118.26412391704856,Steakhouse
South Park,34.040901,-118.259463,Mexican Restaurant
South Park,34.04393638773685,-118.27575663507079,Latin American Restaurant
South Park,34.04420250028205,-118.26733438886468,Building
Studio City,34.14317326149082,-118.3993766110978,Deli / Bodega
Studio City,34.144810637707664,-118.39486206860339,Indian Restaurant
Studio City,34.143577366134856,-118.39968523157562,Restaurant
Studio City,34.15060149981435,-118.40455690010758,Vegetarian / Vegan Restaurant
Studio City,34.143609,-118.392914,Pizza Place
Studio City,34.143421844084024,-118.39991096732506,Indian Restaurant
Studio City,34.15520549218181,-118.39504421133311,Italian Restaurant
Studio City,34.144965318544294,-118.39279050739883,Sushi Restaurant
Studio City,34.141981,-118.388998,American Restaurant
Studio City,34.142998,-118.407069,Food
Studio City,34.157944,-118.387227,Mediterranean Restaurant
Studio City,34.14291041756431,-118.39472271038366,Seafood Restaurant
Studio City,34.14374987847451,-118.4073816104333,Hot Dog Joint
Sunland,34.259955,-118.306151,Café
Sunset Junction,34.091952,-118.292005,Latin American Restaurant
Sunset Junction,34.09134178161039,-118.27938606579022,Vegetarian / Vegan Restaurant
Sunset Junction,34.09272576275853,-118.28171118414001,Diner
